clause_text,label
"합리적인 범위 내의 경업금지 약정은 체결할 수 있으나, 지역·업종·기간을 구체적으로 한정하고 위반 시 손해배상 예정액은 실제 손해를 초과하지 않도록 정한다.",0
"합명회사 또는 합자회사의 무한책임사원으로 등기된 자는 사업주에 해당하며, 상시 근무 여부와 무관하게 근로기준법상 근로자로 인정하지 아니한다.",1
해고 예고 기간 중 근로자의 타 회사 취업 준비 활동을 회사 신의 위반으로 간주한다.,1
"해고 예고 기간 중 근로자의 타 회사 취업 준비는 정당한 권리이며, 신의 위반으로 간주하지 않는다.",0
"해고 예고 없이 즉시 퇴직 처리될 수 있는 사유에 '상사와의 의견 충돌', '팀 내 불화 유발'을 포함하며, 이에 대한 판단은 회사가 단독으로 결정한다.",1
"해고 예고와 함께 30일분 통상임금을 지급한 경우, 해고 사유의 정당성 여부와 무관하게 해고 효력이 발생하며 근로자는 복직을 청구할 수 없다.",1
해고 통보를 갑자기 한다.,1
해고 통보를 충분히 사전에 한다.,0
"해고 통지는 구두 또는 전화 통보로 갈음할 수 있으며, 서면 해고통지서에 해고 사유를 개괄적으로 명시하여도 근로기준법상 서면통지 요건을 충족한 것으로 본다.",1
"해고 통지는 반드시 서면으로 통보해야 하며, 서면 해고통지서에 해고 사유를 구체적으로 명시해야 근로기준법상 서면통지 요건을 충족한 것으로 본다.",0
"해고는 근로기준법이 정한 정당한 사유와 절차에 따라 진행하며, '의견 충돌'과 같은 모호하고 자의적인 사유를 해고 근거로 삼지 않는다.",0
"해외 교육훈련 파견 후 의무재직기간 이내 퇴직 시 교육비 전액을 위약금으로 반환하여야 하며, 이는 근로기준법상 위약금 예정 금지 규정의 적법한 예외로서 유효하다.",0
"해외 원격협업 특성상 야간 화상회의(오전 1~3시)가 필요할 경우 참가 의무를 부과하며, 해당 시간은 글로벌 업무 수당으로 대체하여 야간 가산수당을 지급하지 않는다.",1
"해외 원격협업으로 야간 회의가 필요한 경우 참가 여부를 자율에 맡기고, 불가피하게 야간 참가 시 야간 가산수당을 지급하거나 대체 휴무를 부여한다.",0
"해외 출장 중 발생하는 초과 근무에 대해서도 근로기준법을 적용하여 가산수당을 지급하며, 출장비에 초과 근무 수당이 포함된 것으로 처리하지 않는다.",0
"해외 파견 근무 중도 포기 시, 회사가 지원한 항공권 및 현지 체재비 전액에 연 15%의 이자를 가산하여 귀국 즉시 반환하여야 한다.",1
"해지 이유는 명확하게 고지되어야 하며, 고지 없는 해지는 위법이다.",0
행사 참석은 선택이다.,0
허위 경력·자격으로 채용된 사실이 사후 확인되는 경우 임용 취소와 함께 재직 기간 중 지급된 임금 및 퇴직금의 전액 반환을 청구할 수 있으며 이의를 금한다.,1
"헬스케어 앱 개발팀의 개인정보 유출 시 법적 절차를 따르되, 급여에서 임의로 차감하지 않는다.",0
헬스케어 앱 개발팀의 개인정보 유출 시 법적 책임뿐 아니라 급여 차감도 병행한다.,1
"헬스케어 앱 개발팀의 개인정보 유출 책임은 회사의 보안 정책에 있으며, 팀 급여 차감하지 않는다.",0
헬스케어 앱의 사용자 감소 시 앱 개발팀의 UX 설계 부족으로 평가한다.,1
헬스케어 앱의 사용자 감소는 UX 개선과 마케팅으로 대응한다.,0
현장 소장의 지시로 진행된 안전 교육 불참 직원의 당일 급여를 삭감하고 이후 안전 사고 발생 시 산재 신청을 제한한다.,1
현장 안전을 무시한다.,1
현장 안전을 최우선한다.,0
현장 온도 개선은 회사 책임이다.,0
현장 온도가 40도 이상이어도 정상 급여를 지급한다.,1
현장 온도가 40도 이상일 경우 작업을 중지하고 특별 유급 휴무를 지급한다.,0
현장 이동 안전은 회사가 책임진다.,0
"현장 이동 안전을 우선하며, 위험을 최소화한다.",0
현장 이동 중 사고는 근로자 부주의로 본다.,1
"협력 문화를 만들며, 과도한 경쟁을 조장하지 않는다.",0
"협력사 납품 일정 변경으로 인한 추가 비용은 회사가 부담하며, 하청 근로자에게 전가하지 않는다.",0
호텔 객실 청소 시간을 단축하면서 급여는 유지하도록 강제할 수 있다.,1
"호텔 객실 청소는 합리적 시간대로 설정되며, 시간 단축으로 일방적 급여 유지는 금지다.",0
호텔 조리사의 특별 메뉴 개발은 기본 직무에 포함되므로 별도 개발비를 지급하지 않는다.,1
호텔 조리사의 특별 메뉴 개발이 회사 지시로 이루어지는 경우 개발비를 지급한다.,0
호텔 직원의 객실 청소 표준을 임의로 상향할 수 있다.,1
혼인/출산을 이유로 차별한다.,1
혼인/출산을 존중한다.,0
홀 서빙 직원이 테이블 회전율 목표를 충족하지 못한 경우 해당 테이블의 예상 추가 매출분을 손해액으로 산정하여 성과급에서 공제한다.,1
"화물 손상 책임은 객관적으로 판단하며, 배송원만 책임지지 않는다.",0
화물 손상도 배송원의 포장 검수 부실이라고 본다.,1
"화물 탁송 기사는 차량을 직접 소유하고 운행하는 독립 사업자로서, 탁송 업무 중 발생한 사망 사고에 대해 사측은 유족급여 지급 의무를 부담하지 아니한다.",1
화학물질 MSDS를 제공하고 노출 최소화한다.,0
화학물질 노출 후유증도 개인 건강 문제라 한다.,1
환자 간호 기술을 개인이 연마하도록 강요한다.,1
환자 간호 실수로 악화되면 의료진 책임이 아니라 간호사 책임이다.,1
환자 건강 상태에 맞는 돌봄 계획을 수립하고 강요하지 않는다.,0
환자 고충을 개인의 과실로 본다.,1
환자 고충을 시스템적으로 본다.,0
"환자 권리는 제도로 보장하며, 직원에게만 책임을 물지 않는다.",0
환자 낙상 발생 시 보호 부주의로 근로자를 징계한다.,1
환자 배설물 처리로 인한 감염병은 위생 부주의로 근로자 책임이다.,1
환자 상태 악화 시 의료팀이 함께 원인을 파악하고 개선한다.,0
환자 상태 악화는 의료진과 돌봄진이 함께 책임진다.,0
환자 신체 접촉 시 안전 기술을 교육하고 지원한다.,0
환자 신체 접촉 중 부상은 근로자 기술 부족이다.,1
"환자 이동 시 안전 장비(리프트, 슬링)를 제공하고 사용을 강요한다.",0
"환자 케어 스타일은 근로자의 전문성으로 존중되며, 임의 개입은 금지다.",0
환자 폭력에 대응한다.,0
환자 폭력을 직업의 일부로 본다.,1
환자의 개인정보 유출 책임은 전적으로 담당 직원에게 있다.,1
환자의 고충을 직원 책임으로 본다.,1
활동 휴지 중에도 계약 해지 없이 대기한다.,1
"활동 휴지는 계약 해지를 의미하지 않으며, 복귀 의사 확인을 한다.",0
회사 경비로 구매한 물품 상환은 합리적 기준에 따라 결정된다.,0
회사 경영 악화 시 근로자의 동의 없이 임금을 일시적으로 50% 감액할 수 있다.,1
회사 경영 악화 시 임금 지급 시기를 회사가 임의로 연기할 수 있으며 근로자는 이에 대한 지연 이자를 청구하지 않는다.,1
회사 경영 악화를 이유로 일괄 급여 삭감을 일방 시행한다.,1
"회사 경영 위험을 근로자와 공유하되, 미리 고지한다.",0
"회사 경영상 비밀에 해당하는 특정 업무 내용을 외부에 공개하거나 전 직장 동료에게 유출하는 경우 1억 원의 손해배상을 청구하며, 실제 손해 발생 여부는 무관하다.",1
회사 경영진의 개인 비용을 일반 직원 급여에서 공제할 수 있다.,1
"회사 공유 차량을 이용한 외근 중 발생한 접촉 사고에 대해, 근로자의 명백한 중과실이 없는 한 수리비를 근로자에게 개인적으로 청구하지 않는다.",0
회사 규정 위반에 대한 자체 징계 위원회 판정은 외부 이의 제기 불가 원칙이다.,1
회사 규정 위반에 대한 징계는 징계 위원회 절차를 거쳐 공정하게 이루어진다.,0
회사 기밀 유지 서약 위반 시 퇴직금을 전액 몰수할 수 있다.,1
회사 기밀 유지 서약 위반에 대한 징계는 법적 절차를 거친다.,0
회사 기밀 유지 서약서 미작성 근로자의 체직 전 강제 작성을 요구할 수 있다.,1
"회사 기밀 유지 서약서는 필요한 경우 입사 시 제공하며, 임의로 강제하지 않는다.",0
회사 기술 스택이 맞지 않는다는 이유로 급여 협상이 불가하다.,1
회사 깃허브에 기여도가 낮으면 연봉 협상 시 감점한다.,1
회사 내 구조 조정 사유로 인한 해고 예고 기간을 30일 이상 확보하지 않을 수 있다.,1
회사 내부 정보 비밀유지 서약은 법적 범위 내에서만 적용된다.,0
회사 내부 정보를 외부에 공개하지 않겠다는 서약을 강제할 수 있다.,1
"회사 방향 변화는 근로자와 협의하며, 충분한 설명을 한다.",0
회사 방향 변화를 근로자와 협의 없이 결정한다.,1
회사 보안 정책상 USB 사용 금지인데 개인 USB 사용 시 징계 대상이다.,1
"회사 보안 정책은 합리적 범위 내에서 적용되며, 과도한 감시는 금지된다.",0
회사 비용을 직원 급여에서 공제할 수 없다.,0
회사 성공 시 근로자도 함께 성공하겠다고 약속하지만 지키지 않는다.,1
회사 성장에 따라 소급 인상하겠다는 약속만 한다.,1
회사 성장이 미진할 경우 전 직원의 급여 일괄 인하를 일방적으로 결정할 수 있다.,1
"회사 소속 근로자가 외부 플랫폼을 통해 투잡을 하는 경우 이를 즉각적인 해고 사유로 삼음과 동시에, 투잡으로 벌어들인 소득에 대한 배상을 청구한다.",1
"회사 소유 비품의 분실이나 파손 발생 시 감가상각 및 근로자의 과실 비율을 합리적으로 산정하여 배상액을 결정하며, 강압적으로 급여에서 공제하지 않는다.",0
회사 실패 시 퇴직금을 지급할 수 없다고 미리 고지한다.,1
"회사 업무를 위한 외부 활동(컨퍼런스 발표, 언론 인터뷰 등)에 소요되는 준비 시간을 근로시간으로 인정하여 수당을 지급한다.",0
회사 운영 비용은 경영진이 책임진다.,0
회사 운영 비용을 근로자 급여에서 메우려 한다.,1
회사 이사가 부도 책임을 근로자에게 돌린다.,1
회사 인턴십 과정은 교육과 근로가 혼재되어 있더라도 실질적인 노무 제공이 있다면 최저임금법 및 근로기준법을 준수하여 온전한 임금을 지급한다.,0
"회사 제공 기술 스택 학습은 근로시간에 포함되며, 개인 학습만 시간외이다.",0
회사 제공 배달 가방 손상 시 근로자가 배상한다.,1
"회사 제공 장비 손상은 회사가 보험으로 처리하며, 근로자가 배상하지 않는다.",0
"회사 지원으로 취득한 자격증 비용 반환 약정은 지원 금액·반환 조건·대상 기간을 명확히 계약서에 명시하며, 반환 기간은 1년을 초과하지 않는다.",0
"회사 출장 비용은 근로자가 청구할 수 있으며, 급여에서 일방적 회수는 금지다.",0
회사 클라우드 서버를 개인 학습용으로 사용 시 비용을 청구한다.,1
"회사 필요 도구는 회사가 제공하며, 개인 비용 부담을 강요하지 않는다.",0
회사 행사 참석 거부 시 팀 협력도가 낮다고 평가하여 보너스를 공제할 수 있다.,1
"회사 행사 참석은 권장이지만 강제될 수 없으며, 참석 여부가 평가에 부정적으로 반영될 수 없다.",0
"회사가 경영상 필요에 따라 근로시간을 일시적으로 단축(교대제 개편 등)할 때에는 근로자대표와의 성실한 협의를 거치며, 임금 보전 방안을 강구한다.",0
"회사가 경영상 필요에 의해 전보 발령을 할 경우, 근로자의 생활상 불이익이 크지 않도록 사전 협의하며 필요한 교통비 등을 지원한다.",0
회사가 구매한 도구나 교재는 근로자가 업무 수행에 필요한 범위 내에서 사용할 수 있다.,0
"회사가 복리후생으로 지급하는 식대 및 현금성 포인트가 통상임금의 성격을 가지는 경우, 연장 및 야간근로수당 산정 시 이를 기준 임금에 포함하여 계산한다.",0
"회사가 실시하는 정기 보안점검에서 규정 위반이 적발될 경우, 위반 1회당 10만 원의 벌금을 당월 급여에서 원천 징수한다.",1
회사가 운영하는 사내 해커톤에서 수상한 아이디어 및 프로토타입에 대한 지식재산권 및 사업화 권리는 전액 회사에 귀속되며 개발자에게 별도 보상을 하지 않는다.,1
회사가 인수될 경우 근로자 계약을 자동 해지한다.,1
"회사가 전 직원에게 정기적, 일률적으로 지급하는 식대, 교통비, 복지포인트 등은 명칭을 불문하고 통상임금 산정에 포함한다.",0
"회사가 정한 출근 시간에 10분 이상 지각 시, 해당 지각 시간을 모아 반차 또는 연차휴가에서 임의로 강제 차감하여 소진시킨다.",1
"회사가 제공하는 기숙사 등에 거주하는 근로자의 편의를 위해 시설을 운영하되, 기숙사비는 근로자의 명시적 서면 동의가 있을 때만 공제한다.",0
"회사가 제공하는 기숙사비나 식비는 근로자의 명시적인 서면 동의가 있는 경우에만 급여에서 공제할 수 있으며, 일방적으로 공제할 수 없다.",0
"회사가 제공하는 법정 의무교육 외의 직무 역량 강화 교육비는 전액 직원이 부담하며, 교육 불참 시 인사고과 최하위 등급을 부여한다.",1
"회사가 주관하는 회식이나 야유회는 근로자의 자율적 참여를 원칙으로 하며, 불참을 이유로 연차휴가를 차감하거나 인사상 불이익을 주지 않는다.",0
"회사가 중식이나 석식을 현물로 제공하는 경우 이를 강제하지 않으며, 식사를 하지 않은 근로자의 급여에서 식대를 임의로 공제하지 않는다.",0
"회사가 지급한 재해보상금 수령 시 동일 재해에 대한 일체의 민형사상 손해배상청구권을 영구 포기한 것으로 간주하며, 추가 청구를 금한다.",1
"회사는 경영 성과 악화 시 전 직원의 급여를 최대 30%까지 일방적으로 삭감할 수 있으며, 이는 회사 생존을 위한 불가피한 조치로 보아 이의를 제기할 수 없다.",1
"회사는 경영상의 이유로 근로자의 임금 지급을 지연할 수 없으며, 매월 정해진 지급일에 전액을 통화로 직접 지급한다.",0
"회사는 근로계약 체결 시 임금, 소정근로시간, 휴일, 연차유급휴가 등의 핵심 근로조건이 명시된 근로계약서를 근로자에게 반드시 서면으로 교부한다.",0
"회사는 근로자가 재택근무 중 원활한 업무 수행을 위해 필요한 인터넷 통신비, 업무용 장비 유지보수 비용을 실비로 전액 지원한다.",0
"회사는 근로자의 안전과 보건을 유지하기 위해 산업안전보건법에 따른 조치를 취하며, 작업복 및 안전 장비 구매 비용은 전액 회사가 부담한다.",0
회사는 근로자의 중대한 귀책사유로 징계해고를 하는 경우에도 근로기준법상 해고 사유와 시기의 서면 통지 의무를 반드시 준수한다.,0
회사는 사업장 내에 근로자가 편히 쉴 수 있는 남녀가 구분된 위생적인 휴게 시설을 의무적으로 설치하고 관리한다.,0
"회사는 야간 및 교대 근로자에 대하여 특수건강진단을 실시하며, 진단 결과 소견에 따라 근로 시간 단축 등 적절한 사후 조치를 취한다.",0
"회사는 인력의 효율적 운영을 위해 근로자에게 새로운 직무 교육을 명할 수 있으며, 이 교육 기간 동안의 급여는 기본급의 70%로 감액 지급한다.",1
"회사는 적법한 파업 등 쟁의행위에 참가한 근로자에 대하여 임금은 무급 처리하되, 쟁의행위 참가 자체를 이유로 해고 등 징계를 내리지 않는다.",0
"회사는 직무 발명에 대한 권리를 승계한 후 특허 출원을 포기하더라도, 그 발명으로 인해 실질적인 원가 절감 등 이익을 얻은 경우에는 보상금을 지급한다.",0
"회사는 투표 등 근로자의 공민권 행사에 필요한 시간을 보장하며, 해당 시간을 사용했다는 이유로 임금을 삭감하거나 인사상 불이익을 주지 않는다.",0
회사는 포괄임금제 계약을 체결하였더라도 근로기준법상 제한된 연장근로 한도를 초과하여 근로를 지시할 수 없다.,0
"회사에서 대여한 노트북, 법인차량 등 비품을 분실 또는 파손한 경우, 사용 기간에 따른 감가상각을 적용하지 않고 신제품 구매 비용 전액을 월급에서 즉시 공제한다.",1
"회사에서 복리후생 명목으로 매월 지급하는 현금성 복지포인트는 통상임금에 포함되지 않으며, 퇴사 시 잔여 포인트는 현금으로 정산하지 않는다.",1
회사에서 제공하는 기숙사비 및 식비는 임금 지급 전 매월 급여에서 회사가 임의로 일괄 공제한 후 잔액을 지급한다.,1
"회사에서 제공한 교육 및 노하우는 근로자의 직무 향상을 위한 것이며, 외부 유출 시 법적 조치만 가능하다.",0
회사에서 제공한 교육 자료 및 노하우의 유출 시 교육비 전액을 배상금으로 청구한다.,1
"회사와 근로자 관계는 상호 존중 기반이며, 무한 헌신을 강요하지 않는다.",0
"회사와 위탁 계약을 맺은 도급직의 경우, 본사 직원의 직접적인 업무 지시를 받더라도 근로기준법상 차별적 처우 시정 신청의 대상이 되지 않는다.",1
"회사의 감사 및 징계 절차 진행 시, 근로자에게 충분한 소명 기회를 부여하며 필요한 경우 대리인이나 조력자의 동석을 허용한다.",0
"회사의 경영 방침에 따라 무급 휴직을 지시할 수 있으며, 이 지시에 불응할 경우 직무유기로 보아 징계 해고 처분한다.",1
"회사의 경영 악화 등 귀책사유로 인해 휴업하는 경우, 회사는 휴업 기간 동안 근로자에게 평균임금의 70% 이상의 휴업수당을 지급한다.",0
"회사의 경영 악화로 인한 급여 감액은 근로자 대표와의 서면 합의에 의해서만 가능하며, 일방 결정은 불가능하다.",0
회사의 경영 악화로 인한 급여 인하는 근로자 대표와의 서면 합의에 의해서만 가능하다.,0
회사의 경영 위기 시 임금 삭감이 필요한 경우 근로자 과반수 동의 또는 노동조합 동의를 받는 취업규칙 불이익 변경 절차를 준수한다.,0
회사의 경영 위기를 근로자에게만 강요한다.,1
"회사의 경영 전략상 필요한 경우 언론 인터뷰 참가, 외부 컨퍼런스 발표 등을 근로자에게 의무화하며, 이에 소요되는 별도 준비 시간에 대해 수당을 지급하지 않는다.",1
"회사의 경영상 어려움 등을 이유로 사직을 권고하는 경우 강압이나 기망을 배제하며, 오직 근로자의 자유로운 판단에 의한 승낙이 있을 때만 성립한다.",0
회사의 경영상 어려움으로 인한 급여 감액은 근로자 대표와의 서면 합의에 의해서만 가능하다.,0
"회사의 경영상 필요로 근무지를 타 지역으로 변경할 경우, 근로자와 사전에 성실히 협의하며 필요한 이사 비용 및 체재비를 지원한다.",0
회사의 경영상 필요에 따라 직급 강등을 일방적으로 실행하고 급여를 삭감할 수 있다.,1
"회사의 구조 조정 해고는 근로기준법에 따라 30일 이상 예고하여야 하며, 예고 생략은 불법이다.",0
"회사의 구조조정으로 인한 권고사직 시, 위로금은 법정 퇴직금과 별도 지급하지 않고 퇴직금에 포함된 것으로 처리한다.",1
회사의 구조조정으로 인한 정리해고 절차에서 근로자 대표와의 협의는 이메일 1회 발송으로 법적 의무를 이행한 것으로 본다.,1
"회사의 기밀 유출이나 심각한 명예 훼손이 의심되는 경우, 갑은 을의 동의 없이 사내망을 통한 개인용 이메일, 메신저 접속 내역을 열람할 수 있다.",1
회사의 내규 변경으로 인한 급여 체계 변경은 사전 협의 없이 적용될 수 있다.,1
회사의 내부 감사 적발 시 본인은 모든 변명과 이의제기 권한을 포기하고 인사위원회가 정하는 징계 수위를 무조건 수용하기로 서약한다.,1
"회사의 내부 기술문서 및 API 설계서 등 모든 업무 산출물에 대해 퇴사 후에도 영구적으로 비밀유지 의무를 지며, 기간 제한 없이 위반 시 손해를 배상한다.",1
회사의 대외 약속을 근로자 야근으로 충당한다.,1
"회사의 매각, 합병, 영업양도가 발생할 경우 을의 고용 승계 여부는 전적으로 인수하는 기업의 재량에 따르며, 승계가 거부될 경우 본 계약은 자동 해지(해고)된 것으로 본다.",1
"회사의 명예나 이미지를 훼손할 우려가 있다고 판단되는 경우, 갑은 을의 개인 SNS 계정 게시물에 대한 삭제 또는 수정을 요구할 수 있으며 을은 즉시 이에 따라야 한다.",1
"회사의 모니터링은 합법적 범위 내에서만 가능하며, 사생활 침해는 금지된다.",0
"회사의 분할, 합병, 영업양도 시 근로관계는 원칙적으로 고용 승계되며, 근로자가 승계를 거부할 경우 적법한 절차에 따라 퇴직금과 위로금을 지급한다.",0
"회사의 사내 취업규칙이 근로기준법에 미달하는 내용이 있더라도, 본 근로계약서에 서명함과 동시에 회사의 사내 규정이 법률보다 우선 적용됨에 합의한다.",1
"회사의 사전 서면 동의 없는 언론 인터뷰, 팟캐스트 출연, 외부 강연 활동은 허용하지 않으며, 위반 시 수령 강연료 전액 몰수 및 징계 해고 처분한다.",1
회사의 사전 허락 없이 노동조합에 가입하거나 노조 활동을 주도하는 경우 이는 사내 질서 문란으로 보아 당연 퇴직 사유로 한다.,1
"회사의 사정으로 근로시간을 주 40시간에서 30시간으로 일방적으로 단축할 수 있으며, 이 경우 급여는 비례 삭감하고 휴업수당은 지급하지 않는다.",1
"회사의 생산 목표를 초과 달성한 생산수당은 회계 연도 결산 이후 지급하며, 결산 결과 당기순손실이 발생할 경우 지급 의무가 면제된다.",1
회사의 성공을 함께 나누는 방식을 명확히 계약한다.,0
"회사의 승인 없는 겸업 적발 시, 겸업을 통해 얻은 수익금 전액을 회사에 배상하고 즉시 당연 퇴직 처리된다.",1
회사의 약속은 근로자 야근으로 메우지 않는다.,0
회사의 영업 기밀을 고의 또는 과실로 누설할 경우 사실 여부를 불문하고 민형사상 책임과 함께 5천만 원의 손해배상액을 즉시 납부한다.,1
"회사의 영업 기밀을 고의로 누설하여 실제 손실을 입힌 경우, 법적 절차에 따라 입증된 구체적인 손해액에 한하여 배상 책임을 지기로 한다.",0
회사의 이주(이사)로 인한 원거리 출근 강제를 근로자 적응 사항으로 본다.,1
회사의 이주로 인한 원거리 출근 강제는 근무지 변경이므로 근로자의 동의를 얻어야 한다.,0
회사의 자금 유동성 악화로 인한 급여 선지급은 인정하지 않는다.,1
"회사의 자금 유동성 악화로 인한 급여 지연은 임금 채권 침해이며, 선지급 거부는 정당하지 않다.",0
"회사의 자체적인 보안 점검이나 내부 규정 위반 적발 시 정당한 징계위원회를 거치며, 즉각적인 급여 공제나 자의적인 벌금 제도를 운영하지 않는다.",0
회사의 재정 상태를 투명하게 공개한다.,0
"회사의 정기적인 재물조사 결과 재고 부족분이 발생할 경우, 해당 부서원 전원의 당월 급여에서 부족분 금액을 1/N로 균등 공제한다.",1
"회사의 지시로 해외 출장 중 발생한 초과 근무는 국내 근로기준법 적용 대상이 아닌 현지 기준을 따르기로 하며, 해외 출장 전체 기간 중 발생하는 추가 근무에 대한 수당은 출장비에 포함된 것으로 본다.",1
회사의 징계 절차 진행을 위한 대기발령 기간 동안에는 근로기준법에 따른 휴업수당 이상의 임금을 반드시 보장하여 지급한다.,0
"회사의 취업규칙이나 사내 규정이 근로기준법에서 정한 기준에 미달하는 경우 그 부분은 무효로 하며, 무효로 된 부분은 근로기준법에 따른다.",0
"회사의 판단으로 을의 개발 환경(PC, 네트워크)를 원격 모니터링할 수 있다.",1
"회사의 필요에 따라 근로자에게 새로운 직무 교육을 명할 경우, 교육 기간 중에도 기존에 지급받던 임금을 전액 보전하여 지급한다.",0
"회사의 필요에 의한 타 지역 전보 발령 시 근로자의 생활상 불이익을 최소화하기 위해 사전에 충분히 협의하고, 부당한 발령 시 이의 제기 절차를 보장한다.",0
"회사의 합병·분할 시 근로자의 고용 승계를 보장하기 위해 사전에 충분한 정보를 제공하고 의견을 수렴하며, 승계 거부로 인한 해고는 법적 절차를 준수한다.",0
회식 중 발생한 상해나 질병은 사적 모임의 연장으로 보아 어떠한 경우에도 산재 신청을 할 수 없으며 개인 실손 보험으로 알아서 처리한다.,1
"회식, 야유회 등 사내 행사에 불참할 경우, 해당일은 개인 연차휴가를 사용한 것으로 일괄 대체 처리한다.",1
"회식, 워크숍 및 사내 체육대회는 조직 단합을 위한 필수 행사로 보며, 불참 시 해당 월의 직무수당 지급을 보류하거나 인사평가에서 감점 처리한다.",1
"회식, 체육대회 등 회사의 지배·관리 하에 이루어지는 공식 사내 행사 중 발생한 부상이나 질병은 업무상 재해로 인정하여 산재 처리를 적극 지원한다.",0
회의는 근로시간에 한다.,0
"회전율 저조는 여러 요소의 결과이며, 개인만 책임 지우지 않는다.",0
"휴가 신청 거부는 정당한 사유가 있을 때만 가능하며, 사유를 알려야 한다.",0
휴가 신청 거부를 일방적으로 결정하며 사유를 알리지 않는다.,1
"휴가 신청은 근로자의 권리이며, 대체 인력은 회사가 책임진다.",0
"휴가 신청은 근로자의 권리이며, 일방적 취소는 금지다.",0
휴가 신청은 정당한 사유가 있을 때만 거부할 수 있다.,0
휴가 일수를 명시하지 않는다.,1
휴가 일수를 명시한다.,0
휴가 중 긴급 버그는 사전 합의 없이 대응을 강제할 수 없다.,0
"휴가 중 비상 호출도 수당으로 보상하며, 복귀 후 대체휴일을 제공한다.",0
휴가 중 업무 연락에 즉시 응답한다.,1
휴가 중 업무 연락을 최소화한다.,0
휴가 중 호출도 실제 대응 시간에 대해 수당을 지급한다.,0
휴게시간 단축을 정상화한다.,1
휴게시간 중 기계 조작 필요 시 해당 시간은 휴게시간으로 간주한다.,1
"휴게시간은 4시간 근로에 30분, 8시간 근로에 1시간 이상을 근로시간 도중에 부여하며, 근로자가 자유롭게 외출 등을 할 수 있도록 보장한다.",0
"휴게시간은 근로자가 자유롭게 사용할 수 있으며, 기계 조작은 휴게시간이 아니다.",0
"휴게시간은 매장 내 손님이 없는 대기시간으로 대체하며, 별도의 휴게 공간 이동이나 사업장 밖으로의 외출은 엄격히 금지된다.",1
"휴게시간은 법적으로 보장되는 권리이며, 감시는 금지다.",0
"휴게시간은 법정 기준을 지키며, 자의적으로 단축하지 않는다.",0
휴게시간은 법정 기준을 지킨다.,0
"휴게시간은 사용자의 지휘·감독에서 완전히 벗어나 자유롭게 이용할 수 있도록 실질적으로 보장하며, 손님 응대로 휴게가 방해된 시간은 근로시간으로 인정한다.",0
"휴게시간은 충분한 휴식이 보장되는 별도 공간에서 실질적으로 부여하며, 휴게시간 중 업무를 지시하지 않는다.",0
휴게시간을 보장한다.,0
휴게시간을 자의적으로 단축한다.,1
휴무일은 사전에 정하고 변경 시 충분한 통지를 한다.,0
휴무일을 사전 통지 없이 변경한다.,1
휴식의 중요성을 인정한다.,0
"휴원 시 급여는 보장되어야 하며, 일방적 보류는 금지다.",0
"휴일 긴급 상황 발생 시 직원을 무조건 소집할 수 있으며, 수당은 제공하지 않는다.",1
휴일 긴급 상황 소집은 사전 합의와 수당 지급을 조건으로 한다.,0
휴일근무는 대체휴일이나 수당으로 보상한다.,0
"직무 특성상 상시 대기가 필요한 포지션의 경우, 실제 호출이 발생하여 업무를 수행한 시간만을 유효한 근로시간으로 계상하여 임금을 지급한다.",1
"직무 특성상 상시 대기가 필요한 경우, 사용자의 지휘 아래 있는 대기 시간은 근로시간에 포함하며 이에 따라 산정된 법정 임금을 누락 없이 전액 지급한다.",0
"연봉 총액에는 직무 수행에 필수적으로 수반되는 연장, 야간 및 휴일 근로에 대한 포괄적 보상이 이미 충분히 반영된 것으로 확인한다.",1
"임금 구성 항목을 명확히 정의하며, 실제 발생한 연장, 야간 및 휴일 근로에 대해서는 관계 법령에서 정한 가산 수당을 별도로 정확히 산정하여 지급한다.",0
"여성 인력의 경우, 부서의 긴급한 프로젝트 런칭 등 특수 상황에 한하여 유연한 주말 및 심야 스케줄 조정에 최대한 협조할 의무를 지닌다.",1
"긴급한 프로젝트 등 경영상 필요 시, 성별 차별 없이 근로자와 사전에 합의하여 근로 시간을 조정하며 관계 법령에서 정한 기준을 엄격히 준수하도록 한다.",0
"현장 안전 수칙의 미숙지로 인하여 발생한 경미한 안전사고는 개인의 건강 관리 책임이므로, 원활한 프로젝트 진행을 위해 산재 신청을 지양한다.",1
"업무 중 발생한 사고에 대해서는 과실 유무와 무관하게 구호 조치를 시행하며, 산재 보험 신청 및 보상 절차를 관계 법규에 따라 투명하게 적극 지원한다.",0
징계 위원회의 결정에 따라 감봉 조치를 받는 직원은 회사 규정에 명시된 징계 양정 기준에 따라 3개월간 기본급의 20%를 감액 적용받는다.,1
"징계로 인한 감봉 시 법상 제한 규정을 준수하며, 1회 금액은 평균임금 1일분의 절반을, 총액은 1임금지급기 총액의 10%를 절대로 초과할 수 없다.",0
"팀 내 원활한 업무 공백 방지를 위하여, 개인 연차의 사용은 반드시 최소 1개월 전 부서장의 사전 재가를 득한 경우에 한하여 유효한 것으로 처리한다.",1
"원활한 업무 협조를 위해 연차 사용 시 사전에 공유하되, 회사는 근로자가 청구한 시기에 연차 사용을 보장하며 사업 운영에 막대한 지장이 없는 경우에 승인한다.",0
기상악화나 영농 상황에 따라 당사자 간의 합의로 근로일을 변경할 수 있다.,0
